date,freq_008_vol_disagreement_score,freq_008_vol_disagreement_score_pct,freq_008_vol_disagreement_rank_change_20d,freq_008_vol_disagreement_flag,freq_007_vol_term_daily_stress_count,freq_007_vol_term_stress_persistence_5d,freq_007_vol_term_stress_persistence_20d,freq_007_vol_term_persistent_stress_flag,freq_010_safe_haven_confirmation_score,freq_010_rates_led_stress_flag,freq_010_riskoff_confirmation_flag,freq_010_safe_haven_rotation_state,freq_003_quiet_state,freq_003_false_calm_internal_deterioration_count,freq_003_false_calm_missing_component_count,freq_003_false_calm_confirmed_flag,freq_003_false_calm_possible_flag,freq_003_false_calm_unknown_due_to_missing_flag,freq_004_repair_episode_active,freq_004_repair_failure_pressure_count,freq_004_repair_episode_quality_score,freq_004_repair_relapse_flag
2011-10-21,0.574404761904762,0.6111111111111112,-0.1349206349206348,0.0,3.0,1.0,0.95,1.0,2.0,0.0,1.0,mixed_defensive_rates_stress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-24,0.6795634920634921,0.7777777777777778,0.2261904761904761,0.0,2.0,1.0,0.95,1.0,2.0,0.0,1.0,mixed_defensive_rates_stress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-25,0.6666666666666666,0.7619047619047619,0.4126984126984127,0.0,3.0,1.0,0.95,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-26,0.5763888888888888,0.6071428571428571,0.1904761904761904,0.0,2.0,1.0,0.95,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-27,0.5168650793650794,0.4880952380952381,0.2896825396825396,0.0,0.0,0.8,0.9,1.0,2.0,0.0,1.0,mixed_defensive_rates_stress,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-28,0.4771825396825397,0.3928571428571428,-0.0238095238095238,0.0,0.0,0.6,0.85,1.0,2.0,0.0,1.0,mixed_defensive_rates_stress,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-31,0.4712301587301587,0.373015873015873,-0.1706349206349205,0.0,2.0,0.6,0.85,1.0,2.0,0.0,1.0,mixed_defensive_rates_stress,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-01,0.5198412698412699,0.5079365079365079,0.0912698412698412,0.0,3.0,0.6,0.85,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-11-02,0.427579365079365,0.2698412698412698,-0.1031746031746032,0.0,3.0,0.6,0.85,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,,0.0
2011-11-03,0.4533730158730158,0.3412698412698413,-0.1626984126984126,0.0,2.0,0.8,0.85,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-04,0.4156746031746031,0.2539682539682539,-0.2301587301587301,0.0,2.0,1.0,0.85,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-07,0.3363095238095238,0.1269841269841269,-0.2182539682539682,0.0,1.0,1.0,0.85,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,,0.0
2011-11-08,0.3333333333333333,0.1269841269841269,-0.2539682539682539,0.0,0.0,0.8,0.8,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-09,0.5218253968253969,0.5436507936507936,0.1349206349206348,0.0,3.0,0.8,0.8,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-11-10,0.4454365079365079,0.3095238095238095,-0.2976190476190475,0.0,2.0,0.8,0.8,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-11,0.4871031746031746,0.4523809523809524,-0.2103174603174603,0.0,2.0,0.8,0.85,1.0,1.0,0.0,0.0,treasury_only_safe_haven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-14,0.4216269841269841,0.2777777777777778,-0.5357142857142857,0.0,3.0,0.8,0.85,1.0,1.0,0.0,0.0,treasury_only_safe_haven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-15,0.4722222222222222,0.4047619047619047,-0.4761904761904761,0.0,3.0,1.0,0.85,1.0,1.0,0.0,0.0,treasury_only_safe_haven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-16,0.4126984126984127,0.246031746031746,-0.5396825396825397,0.0,3.0,1.0,0.85,1.0,1.0,0.0,0.0,treasury_only_safe_haven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-17,0.431547619047619,0.2976190476190476,-0.2976190476190476,0.0,2.0,1.0,0.85,1.0,1.0,0.0,0.0,treasury_only_safe_haven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-18,0.4126984126984127,0.25,-0.3611111111111111,0.0,2.0,1.0,0.85,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-21,0.3382936507936507,0.1349206349206349,-0.6428571428571429,0.0,2.0,1.0,0.85,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-22,0.3581349206349206,0.1706349206349206,-0.5912698412698412,0.0,1.0,1.0,0.85,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-23,0.4990079365079365,0.503968253968254,-0.1031746031746031,0.0,2.0,1.0,0.85,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-25,0.4107142857142857,0.246031746031746,-0.242063492063492,0.0,1.0,1.0,0.9,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-28,0.4732142857142857,0.4206349206349206,0.0277777777777777,0.0,1.0,1.0,0.95,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.0252040147302864,1.0
2011-11-29,0.4136904761904761,0.2658730158730158,-0.1071428571428571,0.0,1.0,1.0,0.95,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-30,0.560515873015873,0.6111111111111112,0.1031746031746032,0.0,0.0,0.8,0.9,1.0,1.0,0.0,0.0,treasury_only_safe_haven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-01,0.5684523809523809,0.6150793650793651,0.3452380952380953,0.0,0.0,0.6,0.85,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-02,0.4821428571428571,0.4484126984126984,0.1071428571428571,0.0,1.0,0.6,0.85,1.0,1.0,0.0,0.0,treasury_only_safe_haven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-05,0.5009920634920635,0.5,0.246031746031746,0.0,1.0,0.6,0.85,1.0,1.0,0.0,0.0,treasury_only_safe_haven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-06,0.4742063492063492,0.4246031746031746,0.2976190476190476,0.0,1.0,0.6,0.85,1.0,1.0,0.0,0.0,treasury_only_safe_haven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-07,0.4623015873015873,0.373015873015873,0.246031746031746,0.0,1.0,0.8,0.9,1.0,1.0,0.0,0.0,treasury_only_safe_haven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-08,0.308531746031746,0.0992063492063492,-0.4444444444444444,0.0,2.0,1.0,0.9,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-09,0.3005952380952381,0.0952380952380952,-0.2142857142857143,0.0,0.0,0.8,0.85,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-12,0.3998015873015872,0.2261904761904762,-0.2261904761904762,0.0,1.0,0.8,0.85,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-13,0.3154761904761904,0.1031746031746031,-0.1746031746031746,0.0,1.0,0.8,0.85,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,-0.0255367686128838,1.0
2011-12-14,0.4404761904761904,0.3214285714285714,-0.0833333333333333,0.0,0.0,0.6,0.8,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,-0.0419891740576492,1.0
2011-12-15,0.4573412698412698,0.373015873015873,0.126984126984127,0.0,0.0,0.4,0.75,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,-0.0448256486764198,1.0
2011-12-16,0.4543650793650793,0.369047619047619,0.0714285714285714,0.0,0.0,0.4,0.7,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,-0.0394961393954653,1.0
2011-12-19,0.4672619047619047,0.4007936507936508,0.1507936507936508,0.0,0.0,0.2,0.65,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,-0.0497380124574667,1.0
2011-12-20,0.375,0.1785714285714285,0.0436507936507936,0.0,0.0,0.0,0.6,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,,0.0
2011-12-21,0.2242063492063492,0.0515873015873015,-0.119047619047619,0.0,0.0,0.0,0.55,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,-0.0343752848506087,1.0
2011-12-22,0.2103174603174603,0.0515873015873015,-0.4523809523809524,0.0,0.0,0.0,0.5,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,2.0,1.0,,1.0,1.0,1.0,4.0,-0.0254606034852473,1.0
2011-12-23,0.2261904761904762,0.0634920634920634,-0.1825396825396825,0.0,0.0,0.0,0.45,0.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,,0.0
2011-12-27,0.2242063492063492,0.0595238095238095,-0.3611111111111111,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,,0.0
2011-12-28,0.2599206349206349,0.0952380952380952,-0.1706349206349206,0.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,,0.0
2011-12-29,0.3829365079365079,0.2182539682539682,-0.3928571428571429,0.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,,0.0
2011-12-30,0.4593253968253968,0.4087301587301587,-0.2063492063492064,0.0,0.0,0.0,0.35,0.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,,0.0
2012-01-03,0.3412698412698413,0.1587301587301587,-0.2896825396825397,0.0,0.0,0.0,0.3,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-04,0.3878968253968253,0.238095238095238,-0.2619047619047619,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-05,0.4682539682539682,0.4444444444444444,0.0198412698412698,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-06,0.4880952380952381,0.5277777777777778,0.1547619047619047,0.0,0.0,0.0,0.15,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-09,0.5287698412698413,0.6031746031746031,0.503968253968254,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-10,0.5763888888888888,0.6904761904761905,0.5952380952380952,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-11,0.6081349206349207,0.7341269841269841,0.5079365079365079,0.0,0.0,0.0,0.05,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-12,0.6408730158730158,0.7936507936507936,0.6904761904761905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-13,0.6428571428571429,0.7976190476190477,0.4761904761904762,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-17,0.7043650793650794,0.8373015873015873,0.4642857142857143,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-18,0.6557539682539683,0.8055555555555556,0.4365079365079365,1.0,1.0,0.2,0.05,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-19,0.6736111111111112,0.8214285714285714,0.4206349206349206,1.0,1.0,0.4,0.1,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-20,0.689484126984127,0.8333333333333334,0.6547619047619048,1.0,1.0,0.6,0.15,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-23,0.689484126984127,0.8333333333333334,0.7817460317460317,1.0,0.0,0.6,0.15,0.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-24,0.6805555555555556,0.8214285714285714,0.7698412698412698,1.0,1.0,0.8,0.2,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-25,0.6964285714285714,0.8373015873015873,0.7738095238095238,1.0,0.0,0.6,0.2,0.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-26,0.6686507936507937,0.8015873015873016,0.7420634920634921,1.0,0.0,0.4,0.2,0.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-27,0.6617063492063492,0.7896825396825397,0.6944444444444444,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-30,0.7212301587301587,0.8690476190476191,0.6507936507936508,1.0,0.0,0.2,0.2,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-01-31,0.7113095238095237,0.8452380952380952,0.4365079365079365,1.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-01,0.7251984126984128,0.8690476190476191,0.7103174603174603,1.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-02,0.7093253968253969,0.8333333333333334,0.5952380952380953,1.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-03,0.7202380952380952,0.8571428571428571,0.4126984126984127,1.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-06,0.6726190476190477,0.7857142857142857,0.2579365079365079,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-07,0.6994047619047619,0.8174603174603174,0.2142857142857143,1.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-08,0.6805555555555556,0.7936507936507936,0.1031746031746031,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-09,0.7450396825396826,0.8968253968253969,0.1626984126984128,1.0,1.0,0.2,0.25,0.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-10,0.7222222222222222,0.8611111111111112,0.0674603174603175,1.0,1.0,0.4,0.3,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-13,0.6617063492063493,0.75,-0.0476190476190476,0.0,1.0,0.6,0.35,0.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-14,0.6458333333333333,0.7301587301587301,-0.1071428571428572,0.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-15,0.6617063492063492,0.746031746031746,-0.0595238095238095,0.0,2.0,1.0,0.4,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-16,0.7132936507936508,0.8333333333333334,0.0119047619047619,1.0,1.0,1.0,0.4,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-17,0.761904761904762,0.9087301587301588,0.0753968253968253,1.0,1.0,1.0,0.4,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-21,0.7361111111111112,0.8650793650793651,0.0317460317460317,1.0,1.0,1.0,0.45,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-22,0.6865079365079365,0.7738095238095238,-0.0476190476190475,0.0,1.0,1.0,0.45,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-23,0.7172619047619048,0.8373015873015873,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-24,0.6091269841269841,0.6547619047619048,-0.1468253968253968,0.0,1.0,1.0,0.55,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-27,0.6726190476190476,0.746031746031746,-0.0436507936507936,0.0,1.0,1.0,0.6,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-28,0.6775793650793651,0.753968253968254,-0.1150793650793651,0.0,1.0,1.0,0.65,1.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-02-29,0.6140873015873016,0.6666666666666666,-0.1785714285714286,0.0,0.0,0.8,0.65,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-01,0.6567460317460319,0.7103174603174603,-0.1587301587301587,0.0,1.0,0.8,0.7,1.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-02,0.628968253968254,0.6666666666666666,-0.1666666666666667,0.0,0.0,0.6,0.7,1.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-05,0.6498015873015873,0.6984126984126984,-0.1587301587301587,0.0,1.0,0.6,0.75,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-06,0.5128968253968254,0.5119047619047619,-0.2738095238095238,0.0,1.0,0.6,0.8,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-07,0.5436507936507936,0.5634920634920635,-0.2539682539682539,0.0,1.0,0.8,0.85,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-08,0.4861111111111111,0.4642857142857143,-0.3293650793650793,0.0,0.0,0.6,0.85,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-09,0.4652777777777778,0.4047619047619047,-0.4920634920634921,0.0,0.0,0.6,0.8,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-12,0.4871031746031746,0.4642857142857143,-0.3968253968253968,0.0,1.0,0.6,0.8,1.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-13,0.6279761904761905,0.6587301587301587,-0.0912698412698412,0.0,1.0,0.6,0.8,1.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-14,0.6736111111111112,0.75,0.0198412698412698,0.0,2.0,0.6,0.8,1.0,0.0,1.0,0.0,rates_led_stress,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-15,0.6091269841269842,0.626984126984127,-0.119047619047619,0.0,1.0,0.8,0.8,1.0,0.0,1.0,0.0,rates_led_stress,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-16,0.6726190476190477,0.7420634920634921,-0.0912698412698412,0.0,1.0,1.0,0.8,1.0,0.0,1.0,0.0,rates_led_stress,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-19,0.5744047619047619,0.5793650793650794,-0.3293650793650793,0.0,1.0,1.0,0.8,1.0,0.0,1.0,0.0,rates_led_stress,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-20,0.4880952380952381,0.4563492063492063,-0.4087301587301588,0.0,1.0,1.0,0.8,1.0,0.0,1.0,0.0,rates_led_stress,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-21,0.5466269841269841,0.5476190476190477,-0.2261904761904761,0.0,2.0,1.0,0.8,1.0,0.0,1.0,0.0,rates_led_stress,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-22,0.558531746031746,0.5634920634920635,-0.2738095238095238,0.0,1.0,1.0,0.8,1.0,0.0,1.0,0.0,rates_led_stress,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-23,0.6101190476190476,0.623015873015873,-0.0317460317460317,0.0,0.0,0.8,0.75,1.0,0.0,1.0,0.0,rates_led_stress,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-26,0.6130952380952381,0.626984126984127,-0.119047619047619,0.0,1.0,0.8,0.75,1.0,0.0,1.0,0.0,rates_led_stress,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-27,0.5753968253968255,0.5793650793650794,-0.1746031746031745,0.0,0.0,0.6,0.7,1.0,0.0,1.0,0.0,rates_led_stress,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-28,0.5823412698412699,0.5952380952380952,-0.0714285714285714,0.0,0.0,0.4,0.7,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-29,0.5416666666666666,0.5158730158730159,-0.1944444444444444,0.0,0.0,0.2,0.65,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-03-30,0.5287698412698412,0.492063492063492,-0.1746031746031746,0.0,0.0,0.2,0.65,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-04-02,0.4990079365079365,0.4484126984126984,-0.2499999999999999,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-04-03,0.5535714285714286,0.5396825396825397,0.0277777777777777,0.0,0.0,0.0,0.55,1.0,0.0,1.0,0.0,rates_led_stress,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-04-04,0.6418650793650793,0.6746031746031746,0.1111111111111111,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,rates_led_stress,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-04-05,0.626984126984127,0.6428571428571429,0.1785714285714286,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-04-09,0.6101190476190477,0.6150793650793651,0.2103174603174603,0.0,1.0,0.2,0.55,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2012-04-10,0.4652777777777778,0.3492063492063492,-0.1150793650793651,0.0,1.0,0.4,0.55,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,,0.0
2012-04-11,0.5248015873015873,0.492063492063492,-0.1666666666666666,0.0,1.0,0.6,0.55,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
