date,freq_003_quiet_state,freq_003_false_calm_internal_deterioration_count,freq_003_false_calm_missing_component_count,freq_003_false_calm_internal_deterioration_flag,freq_004_repair_episode_active,freq_004_repair_failure_pressure_count,freq_004_repair_episode_quality_score,freq_004_repair_relapse_flag
2010-10-29,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-11-01,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-11-02,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-11-03,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-11-04,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-11-05,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-11-08,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-11-09,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-11-10,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-11-11,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-11-12,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-11-15,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-11-16,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2010-11-17,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2010-11-18,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-11-19,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-11-22,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-11-23,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2010-11-24,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-11-26,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-11-29,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-11-30,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2010-12-01,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-12-02,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-12-03,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-12-06,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-12-07,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-12-08,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-12-09,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-12-10,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2010-12-13,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-12-14,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-12-15,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-12-16,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-12-17,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-12-20,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-12-21,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-12-22,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-12-23,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-12-27,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-12-28,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-12-29,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-12-30,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2010-12-31,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-01-03,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-01-04,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-01-05,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-01-06,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-01-07,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-01-10,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-01-11,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-01-12,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-01-13,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-01-14,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-01-18,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-01-19,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-01-20,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-01-21,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-01-24,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-01-25,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-01-26,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-01-27,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-01-28,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-01-31,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-02-01,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-02-02,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-02-03,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-02-04,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-02-07,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-02-08,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-02-09,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-02-10,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-02-11,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-02-14,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-02-15,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-02-16,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-02-17,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-02-18,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-02-22,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-02-23,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-02-24,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-02-25,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-02-28,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-03-01,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-03-02,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-03-03,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-03-04,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-03-07,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-03-08,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-03-09,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-03-10,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-03-11,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-03-14,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-03-15,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-03-18,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-03-21,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-03-22,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-03-23,1.0,3.0,1.0,1.0,1.0,3.0,-0.0297388591816143,1.0
2011-03-24,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-03-25,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-03-28,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-03-29,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-03-30,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-03-31,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-04-01,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-04-04,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-04-05,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-04-06,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-04-07,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-04-08,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-04-11,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-04-12,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-04-13,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-04-14,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-04-15,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-04-18,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-04-19,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-04-20,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-04-21,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-04-25,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-04-26,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-04-27,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-04-28,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-04-29,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-05-02,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-05-03,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-05-04,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-05-05,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-05-06,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-05-09,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-05-10,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-05-11,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-05-12,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-05-13,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-05-16,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-05-17,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-05-18,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-05-19,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-05-20,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-05-23,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-05-24,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-05-25,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-05-26,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-05-27,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-05-31,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-06-01,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-02,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-03,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-06,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-07,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-08,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-09,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-10,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-13,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-14,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-15,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-16,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-17,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-20,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-21,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-22,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-23,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-24,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-27,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-06-28,1.0,2.0,1.0,0.0,1.0,3.0,-0.0176128843097978,1.0
2011-06-29,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-06-30,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-07-01,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-07-05,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-07-06,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-07-07,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-07-08,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-07-11,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-07-12,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-07-13,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-07-14,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-07-15,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-07-18,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-07-19,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-07-20,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-07-21,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-07-22,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-07-25,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-07-26,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2011-07-27,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-07-28,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-07-29,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-08-01,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-08-02,1.0,4.0,1.0,1.0,0.0,0.0,,0.0
2011-08-03,1.0,4.0,1.0,1.0,0.0,0.0,,0.0
2011-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-08-09,0.0,0.0,0.0,0.0,1.0,3.0,-0.011768707389544296,1.0
2011-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-08-11,0.0,0.0,0.0,0.0,1.0,3.0,-0.010385219812599995,1.0
2011-08-12,0.0,0.0,0.0,0.0,1.0,3.0,-0.0010948869513613957,1.0
2011-08-15,0.0,0.0,0.0,0.0,1.0,3.0,0.014520733253567106,1.0
2011-08-16,0.0,0.0,0.0,0.0,1.0,3.0,0.005427783906005998,1.0
2011-08-17,0.0,0.0,0.0,0.0,1.0,2.0,0.019103269268545997,1.0
2011-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-08-23,0.0,0.0,0.0,0.0,1.0,3.0,-0.015027278412223795,1.0
2011-08-24,0.0,0.0,0.0,0.0,1.0,3.0,-0.0068319041912673975,1.0
2011-08-25,0.0,0.0,0.0,0.0,1.0,3.0,-0.024021631731841797,1.0
2011-08-26,0.0,0.0,0.0,0.0,1.0,3.0,0.001962943101106805,1.0
2011-08-29,0.0,0.0,0.0,0.0,1.0,3.0,0.031545137717760505,1.0
2011-08-30,0.0,0.0,0.0,0.0,1.0,3.0,0.038740637736903505,1.0
2011-08-31,0.0,0.0,0.0,0.0,1.0,3.0,0.040539577854622505,1.0
2011-09-01,0.0,0.0,0.0,0.0,1.0,2.0,0.05054561078492419,1.0
2011-09-02,0.0,0.0,0.0,0.0,1.0,2.0,0.024961002996149805,1.0
2011-09-06,0.0,0.0,0.0,0.0,1.0,2.0,0.025160682657882093,1.0
2011-09-07,0.0,0.0,0.0,0.0,1.0,3.0,0.032144523971934,1.0
2011-09-08,0.0,0.0,0.0,0.0,1.0,3.0,0.027147670662951207,1.0
2011-09-09,0.0,0.0,0.0,0.0,1.0,3.0,0.002961862313233296,1.0
2011-09-12,0.0,0.0,0.0,0.0,1.0,3.0,0.016554230521834898,1.0
2011-09-13,0.0,0.0,0.0,0.0,1.0,3.0,0.030945230560121398,1.0
2011-09-14,0.0,0.0,0.0,0.0,1.0,2.0,0.0665359580964415,1.0
2011-09-15,0.0,0.0,0.0,0.0,1.0,2.0,0.0829264460866215,1.0
2011-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-09-20,0.0,0.0,0.0,0.0,1.0,1.0,0.0694180139822258,0.0
2011-09-21,0.0,0.0,0.0,0.0,1.0,2.0,0.030474866721015105,1.0
2011-09-22,0.0,0.0,0.0,0.0,1.0,3.0,-0.024318037983169997,1.0
2011-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-09-26,0.0,0.0,0.0,0.0,1.0,3.0,-0.0280028181088157,1.0
2011-09-27,0.0,0.0,0.0,0.0,1.0,2.0,0.0027357086991548,1.0
2011-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-05,0.0,0.0,0.0,0.0,1.0,2.0,0.0067342605356819005,1.0
2011-10-06,0.0,0.0,0.0,0.0,1.0,1.0,0.044333002736641994,0.0
2011-10-07,0.0,0.0,0.0,0.0,1.0,1.0,0.037293658452388606,0.0
2011-10-10,0.0,0.0,0.0,0.0,1.0,1.0,0.0738596758196934,0.0
2011-10-11,0.0,0.0,0.0,0.0,1.0,0.0,0.101291107384186,0.0
2011-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-10-27,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-10-28,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-10-31,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-11-01,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-11-02,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-11-03,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-11-04,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-11-07,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-11-08,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2011-11-09,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2011-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-28,0.0,0.0,0.0,0.0,1.0,3.0,-0.025204014730286495,1.0
2011-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2011-12-13,0.0,0.0,0.0,0.0,1.0,4.0,-0.0255367686128838,1.0
2011-12-14,0.0,0.0,0.0,0.0,1.0,4.0,-0.0419891740576492,1.0
2011-12-15,0.0,0.0,0.0,0.0,1.0,4.0,-0.044825648676419805,1.0
2011-12-16,1.0,3.0,1.0,1.0,1.0,4.0,-0.0394961393954653,1.0
2011-12-19,1.0,3.0,1.0,1.0,1.0,4.0,-0.0497380124574667,1.0
2011-12-20,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-12-21,1.0,3.0,1.0,1.0,1.0,4.0,-0.0343752848506087,1.0
2011-12-22,1.0,2.0,1.0,0.0,1.0,4.0,-0.0254606034852473,1.0
2011-12-23,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-12-27,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-12-28,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-12-29,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2011-12-30,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2012-01-03,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-04,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-05,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-06,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-09,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-10,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-11,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-12,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-13,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-17,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-18,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-19,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-20,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-23,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-24,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-25,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-26,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-27,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-30,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-01-31,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-02-01,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-02-02,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-02-03,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-02-06,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-02-07,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-02-08,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-02-09,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-02-10,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-02-13,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-02-14,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-02-15,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-02-16,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-02-17,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-02-21,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-02-22,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-02-23,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-02-24,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-02-27,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-02-28,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-02-29,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-03-01,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-03-02,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-03-05,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-03-06,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-03-07,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-03-08,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-03-09,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-03-12,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-03-13,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-03-14,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-03-15,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-03-16,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-03-19,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-03-20,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-03-21,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-03-22,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-03-23,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-03-26,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-03-27,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2012-03-28,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-03-29,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-03-30,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-04-02,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-04-03,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-04-04,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-04-05,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-04-09,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-04-10,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2012-04-11,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-04-12,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-04-13,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2012-04-16,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2012-04-17,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-04-18,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2012-04-19,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2012-04-20,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2012-04-23,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2012-04-24,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2012-04-25,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
